route,routename,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal
56,Milwaukee,2002-02-01T00:00:00.000,13898.8,9593.4,6741.2,343315
56A,North Milwaukee,2002-02-01T00:00:00.000,631.4,0,0,12627
57,Laramie,2002-02-01T00:00:00.000,3042.8,1675.4,743.9,70533
59,59th/61st,2002-02-01T00:00:00.000,4153.2,2168,0,91736
60,Blue Island/26th,2002-02-01T00:00:00.000,13720.9,9000.2,6545.3,336601
62,Archer,2002-02-01T00:00:00.000,15082.7,7458.5,5053,351699
62H,Archer/Harlem,2002-02-01T00:00:00.000,1327.9,607.8,0,28988
63,63rd,2002-02-01T00:00:00.000,21877.7,18702.6,13574.9,566664
63W,West 63rd,2002-02-01T00:00:00.000,2174.9,760.4,460.3,48380
64,Foster-Canfield,2002-02-01T00:00:00.000,218.1,0,0,4363
65,Grand,2002-02-01T00:00:00.000,6837.8,3550.1,1692.8,157727
66,Chicago,2002-02-01T00:00:00.000,22420.9,13797.1,8910.4,539248
67,67th-69th-71st,2002-02-01T00:00:00.000,13607.6,11394,7262,346776
68,Northwest Highway,2002-02-01T00:00:00.000,1630.6,643.3,282.8,36317
69,Cumberland/East River,2002-02-01T00:00:00.000,424.1,0,0,8482
70,Division,2002-02-01T00:00:00.000,10839.7,9040.7,5993.5,276930
71,71st/South Shore,2002-02-01T00:00:00.000,7975.4,6070.9,3923,199484
72,North,2002-02-01T00:00:00.000,15748.5,11626.1,7880.9,392998
73,Armitage,2002-02-01T00:00:00.000,5000.9,2581.6,1432.7,116076
74,Fullerton,2002-02-01T00:00:00.000,13208.5,10239,6467.7,330996
75,74th-75th,2002-02-01T00:00:00.000,7920.2,6089.6,4042.8,198933
76,Diversey,2002-02-01T00:00:00.000,12654.3,7397.3,5511.2,304720
77,Belmont,2002-02-01T00:00:00.000,19607.1,12908,8294.6,476952
78,Montrose,2002-02-01T00:00:00.000,8658,5899.5,3608.5,211193
79,79th,2002-02-01T00:00:00.000,34041.6,26276.1,19094.6,862314
80,Irving Park,2002-02-01T00:00:00.000,11673.2,8622.9,5320.5,289238
81,Lawrence,2002-02-01T00:00:00.000,13846.7,10711.6,7272.8,348872
81W,West Lawrence,2002-02-01T00:00:00.000,1427.8,923.2,479.6,34168
82,Kimball-Homan,2002-02-01T00:00:00.000,19503.5,12889.8,7729.4,472547
84,Peterson,2002-02-01T00:00:00.000,4052.2,2071.2,1053.4,93542
85,Central,2002-02-01T00:00:00.000,12681.7,8510.4,5824,310971
85A,North Central,2002-02-01T00:00:00.000,722.7,162.9,0,15105
86,Narragansett/Ridgeland,2002-02-01T00:00:00.000,1990.9,0,0,39817
87,87th,2002-02-01T00:00:00.000,16971.1,11421.7,6901.3,412713
88,Higgins,2002-02-01T00:00:00.000,1630.9,702.1,414.6,37085
90,Harlem,2002-02-01T00:00:00.000,3522.9,3014.1,1749.3,89512
90N,North Harlem,2002-02-01T00:00:00.000,447.7,148.9,0,9550
91,Austin,2002-02-01T00:00:00.000,8193.5,4137.7,2436.2,190165
92,Foster,2002-02-01T00:00:00.000,7775.5,4162.1,2787.4,183307
93,California/Dodge,2002-02-01T00:00:00.000,2119.7,1022.5,0,46484
94,South California,2002-02-01T00:00:00.000,10051.8,4836.6,3523.6,234477
95E,93rd-95th,2002-02-01T00:00:00.000,6577.5,4307.1,2902.7,160390
95W,West 95th,2002-02-01T00:00:00.000,5143.6,4959.2,3295.3,135890
96,Lunt,2002-02-01T00:00:00.000,1254.8,0,0,25097
97,Skokie,2002-02-01T00:00:00.000,3587.9,2242.6,1279.4,85846
100,Jeffery Manor Express,2002-02-01T00:00:00.000,1195.9,0,0,23918
103,West 103rd,2002-02-01T00:00:00.000,3832.1,1953,1099.8,88853
106,East 103rd,2002-02-01T00:00:00.000,2821.9,743.2,543.1,61583
108,Halsted/95th,2002-02-01T00:00:00.000,2877.3,0,0,57547
111,Pullman/111th/115th,2002-02-01T00:00:00.000,5912.4,3486,2052.9,140403
112,Vincennes/111th,2002-02-01T00:00:00.000,3795.4,1484.3,1037.6,85996
119,Michigan/119th,2002-02-01T00:00:00.000,5004.3,5313.9,3200.6,134145
120,Ogilvie/Wacker Express,2002-02-01T00:00:00.000,982.1,0,0,19642
121,Union/Wacker Express,2002-02-01T00:00:00.000,1469.6,0,0,29393
122,Illinois Center/Ogilvie Express,2002-02-01T00:00:00.000,1288.4,0,0,25768
123,Illinois Center/Union Express,2002-02-01T00:00:00.000,886.2,0,0,17725
125,Water Tower Express,2002-02-01T00:00:00.000,2376.4,0,0,47528
126,Jackson,2002-02-01T00:00:00.000,9474.9,4796.8,3415,222344
127,Madison/Roosevelt Circulator,2002-02-01T00:00:00.000,823.1,4172.4,3319.8,31447
129,West Loop/South Loop,2002-02-01T00:00:00.000,849.4,0,0,16988
135,Clarendon/LaSalle Express,2002-02-01T00:00:00.000,3398.9,0,0,67977
136,Sheridan/LaSalle Express,2002-02-01T00:00:00.000,1836.7,0,0,36735
145,Wilson/Michigan Express,2002-02-01T00:00:00.000,8198.8,3922.5,2480.7,189588
146,Inner Drive/Michigan Express,2002-02-01T00:00:00.000,9262.6,6295.4,3839,225790
147,Outer Drive Express,2002-02-01T00:00:00.000,8956,5379.8,0,200638
151,Sheridan,2002-02-01T00:00:00.000,23569,15484.3,12550.4,583519
152,Addison,2002-02-01T00:00:00.000,10515.5,4213,2148.3,235755
155,Devon,2002-02-01T00:00:00.000,7030.3,5643.9,4153,179793
156,LaSalle,2002-02-01T00:00:00.000,8292.6,0,0,165852
157,Streeterville/Taylor,2002-02-01T00:00:00.000,3171.6,0,0,63432
168,UIC-Pilsen Express,2002-02-01T00:00:00.000,80.3,3.3,0,1620
169,69th-UPS Express,2002-02-01T00:00:00.000,482.4,76.6,0,9954
170,U. of Chicago/Midway,2002-02-01T00:00:00.000,754.5,0,0,15090
171,U. of Chicago/Hyde Park,2002-02-01T00:00:00.000,1300.7,394.9,576.5,29900
172,U. of Chicago/Kenwood,2002-02-01T00:00:00.000,1500.5,127.9,48.7,30717
173,U. of Chicago/Lakeview Express,2002-02-01T00:00:00.000,239.9,320.4,191.8,6848
201,Central/Ridge,2002-02-01T00:00:00.000,1388.5,791.9,127,31446
202,Main/Emerson,2002-02-01T00:00:00.000,444.4,0,0,8889
203,Ridge/Grant,2002-02-01T00:00:00.000,1600.3,0,0,32005
204,Dodge,2002-02-01T00:00:00.000,1337.4,0,0,26747
1,Indiana/Hyde Park,2002-03-01T00:00:00.000,7705.7,0,0,161820
2,Hyde Park Express,2002-03-01T00:00:00.000,1170.4,0,0,24579
3,King Drive,2002-03-01T00:00:00.000,22728.3,14203.1,8690.8,591765
4,Cottage Grove,2002-03-01T00:00:00.000,23610.8,16605.9,10606.2,631888
6,Jackson Park Express,2002-03-01T00:00:00.000,18861.4,12953,7204.3,496876
7,Harrison,2002-03-01T00:00:00.000,5429.2,0,0,114014
8,Halsted,2002-03-01T00:00:00.000,19764.5,12913.5,9290.1,526072
8A,South Halsted,2002-03-01T00:00:00.000,3167.1,2776.4,1592.1,88352
9,Ashland,2002-03-01T00:00:00.000,31005.8,23958,15943.1,850626
10,Museum of S & I,2002-03-01T00:00:00.000,0,645.7,430.8,5382
11,Lincoln/Sedgwick,2002-03-01T00:00:00.000,3366.4,1741.4,792.7,83365
12,Roosevelt,2002-03-01T00:00:00.000,10181.7,6720.5,5636.2,275598
14,Jeffery Express,2002-03-01T00:00:00.000,9342.5,0,0,196193
17,Westchester,2002-03-01T00:00:00.000,589.2,0,0,12374
18,16th/18th,2002-03-01T00:00:00.000,1623.1,736.1,555.4,40543
19,United Center Express,2002-03-01T00:00:00.000,486.5,267.8,380.7,8488
20,Madison,2002-03-01T00:00:00.000,23119.7,14119.1,8690.7,599562
21,Cermak,2002-03-01T00:00:00.000,7065.9,7538.5,4705.1,209602
X21,Cermak Express,2002-03-01T00:00:00.000,0,1255.7,612.7,9342
22,Clark,2002-03-01T00:00:00.000,20941.8,14673.1,10385.6,565072
24,Wentworth,2002-03-01T00:00:00.000,4830.1,0,0,101432
25,West Cermak,2002-03-01T00:00:00.000,435.3,0,0,9141
27,South Deering,2002-03-01T00:00:00.000,5389.9,3413,2495.2,142729
28,Stony Island,2002-03-01T00:00:00.000,12871,8947.5,5896.3,344510
29,State,2002-03-01T00:00:00.000,17081.6,13441.5,7895.7,465399
30,South Chicago,2002-03-01T00:00:00.000,3759,2216.5,578,92913
33,Mag Mile Express,2002-03-01T00:00:00.000,696.3,0,0,14621
34,South Michigan,2002-03-01T00:00:00.000,7873.4,5192.9,3501.9,208816
35,35th,2002-03-01T00:00:00.000,6190.8,3063.1,1733.1,153988
36,Broadway,2002-03-01T00:00:00.000,15001.7,13143.8,9358.4,427546
37,Sedgwick,2002-03-01T00:00:00.000,2330.3,0,0,48937
39,Pershing,2002-03-01T00:00:00.000,2067.9,0,0,43426
43,43rd,2002-03-01T00:00:00.000,1214.9,633.4,216.6,29763
44,Wallace-Racine,2002-03-01T00:00:00.000,6057.9,2443.2,1411,146486
47,47th,2002-03-01T00:00:00.000,8154.8,5450.2,3683.4,216919
48,South Damen,2002-03-01T00:00:00.000,1188.5,0,0,24958
49,Western,2002-03-01T00:00:00.000,24183.4,19680.1,12591.8,669211
49A,South Western,2002-03-01T00:00:00.000,603.6,0,0,12675
49B,North Western,2002-03-01T00:00:00.000,5282,2952,2259.2,136977
X49,Western Express,2002-03-01T00:00:00.000,5481.3,0,0,115108
50,Damen,2002-03-01T00:00:00.000,8499.6,3766.5,2639.1,210520
51,51st,2002-03-01T00:00:00.000,4746.4,4221.3,2307.2,132316
52,Kedzie/California,2002-03-01T00:00:00.000,10961.8,7113,5134.4,291435
52A,South Kedzie,2002-03-01T00:00:00.000,6707.2,3328,1779.8,166390
53,Pulaski,2002-03-01T00:00:00.000,20472.4,14806.5,10127.2,554589
53A,South Pulaski,2002-03-01T00:00:00.000,9407.1,2947.8,1632,220449
54,Cicero,2002-03-01T00:00:00.000,11459.4,8313.9,5516.5,309800
54A,North Cicero/Skokie Blvd.,2002-03-01T00:00:00.000,1172,0,0,24611
54B,South Cicero,2002-03-01T00:00:00.000,4638,4326.7,2551.5,131789
55,Garfield,2002-03-01T00:00:00.000,12988.9,9245.9,7020.1,354096
55N,55th/Narragansett,2002-03-01T00:00:00.000,1032.6,125.5,0,22313
56,Milwaukee,2002-03-01T00:00:00.000,14218.5,8512.4,6452.7,373414
56A,North Milwaukee,2002-03-01T00:00:00.000,573.6,0,0,12046
57,Laramie,2002-03-01T00:00:00.000,3116.5,1489.3,637.5,76081
59,59th/61st,2002-03-01T00:00:00.000,4213.9,2222.2,0,99603
60,Blue Island/26th,2002-03-01T00:00:00.000,13517.6,8924.3,6193.7,359460
62,Archer,2002-03-01T00:00:00.000,15178.7,7303.9,4455.9,377551
62H,Archer/Harlem,2002-03-01T00:00:00.000,1391.9,559.2,0,32027
63,63rd,2002-03-01T00:00:00.000,22449.2,16955,11748.1,614949
63W,West 63rd,2002-03-01T00:00:00.000,2129.5,681.2,422.7,50238
64,Foster-Canfield,2002-03-01T00:00:00.000,207.1,0,0,4348
65,Grand,2002-03-01T00:00:00.000,6725,3224.6,1865.8,166678
66,Chicago,2002-03-01T00:00:00.000,22357.3,13284.1,8662.8,579238
67,67th-69th-71st,2002-03-01T00:00:00.000,14198.2,9537.1,6336.4,377529
68,Northwest Highway,2002-03-01T00:00:00.000,1511.9,534.8,247.3,35660
69,Cumberland/East River,2002-03-01T00:00:00.000,435.5,0,0,8711
70,Division,2002-03-01T00:00:00.000,11366.9,7594,5692.1,305135
71,71st/South Shore,2002-03-01T00:00:00.000,7553.7,5437.6,3338.8,202510
72,North,2002-03-01T00:00:00.000,15427.6,11612.7,7016.6,417126
73,Armitage,2002-03-01T00:00:00.000,5098,2282.8,1207.9,124512
74,Fullerton,2002-03-01T00:00:00.000,12683.2,8777.5,5812.9,339299
75,74th-75th,2002-03-01T00:00:00.000,7987,5374.1,3769.9,213447
76,Diversey,2002-03-01T00:00:00.000,12430.3,6965.7,4799.6,319862
77,Belmont,2002-03-01T00:00:00.000,19579.9,11836.2,7774.5,509232
78,Montrose,2002-03-01T00:00:00.000,8589.5,5389,3407.7,224363
79,79th,2002-03-01T00:00:00.000,33410.3,25059.1,16860.7,911216
80,Irving Park,2002-03-01T00:00:00.000,11565.2,8426.4,4965.9,309831
81,Lawrence,2002-03-01T00:00:00.000,13886.6,10637.7,7413.9,381876
81W,West Lawrence,2002-03-01T00:00:00.000,1484.2,724.7,265.7,35856
82,Kimball-Homan,2002-03-01T00:00:00.000,19444.9,11774.1,7494.3,504684
84,Peterson,2002-03-01T00:00:00.000,4054,2276.4,962.6,101329
85,Central,2002-03-01T00:00:00.000,12733.9,7514.2,4700.7,328486
85A,North Central,2002-03-01T00:00:00.000,689,235.9,0,15650
86,Narragansett/Ridgeland,2002-03-01T00:00:00.000,1896.1,0,0,39818
87,87th,2002-03-01T00:00:00.000,16771.5,10316.8,5905.6,433314
88,Higgins,2002-03-01T00:00:00.000,1553.7,676.7,561.6,38818
90,Harlem,2002-03-01T00:00:00.000,3621.5,2678.2,1518,97032
90N,North Harlem,2002-03-01T00:00:00.000,415.4,149.1,0,9469
91,Austin,2002-03-01T00:00:00.000,8121.8,3910.6,2349.4,201857
92,Foster,2002-03-01T00:00:00.000,7482.3,4090.6,2714.3,191152
93,California/Dodge,2002-03-01T00:00:00.000,2239.3,1103.9,0,52546
94,South California,2002-03-01T00:00:00.000,10428,4772.2,3222.2,258959
95E,93rd-95th,2002-03-01T00:00:00.000,6296.7,4092.3,2808.8,166736
95W,West 95th,2002-03-01T00:00:00.000,4962,4566.4,3093.6,142502
96,Lunt,2002-03-01T00:00:00.000,1221.5,0,0,25651
97,Skokie,2002-03-01T00:00:00.000,3613.3,2195,1169,92698
100,Jeffery Manor Express,2002-03-01T00:00:00.000,1358.5,0,0,28529
103,West 103rd,2002-03-01T00:00:00.000,3868.4,1513.9,1045.7,94035
106,East 103rd,2002-03-01T00:00:00.000,2446.7,670.6,415.5,56811
108,Halsted/95th,2002-03-01T00:00:00.000,2971.9,0,0,62410
111,Pullman/111th/115th,2002-03-01T00:00:00.000,5755.2,3205.5,1861.3,146193
112,Vincennes/111th,2002-03-01T00:00:00.000,3711.3,1527.1,935.6,90251
119,Michigan/119th,2002-03-01T00:00:00.000,5316.2,4261.3,2312.5,144508
120,Ogilvie/Wacker Express,2002-03-01T00:00:00.000,912.6,0,0,19165
121,Union/Wacker Express,2002-03-01T00:00:00.000,1307.1,0,0,27450
122,Illinois Center/Ogilvie Express,2002-03-01T00:00:00.000,1146.9,0,0,24084
123,Illinois Center/Union Express,2002-03-01T00:00:00.000,827.9,0,0,17385
124,Navy Pier,2002-03-01T00:00:00.000,0,701.3,566.5,1969
125,Water Tower Express,2002-03-01T00:00:00.000,1946.9,0,0,40884
126,Jackson,2002-03-01T00:00:00.000,9416.1,4150.3,2692.1,231950
127,Madison/Roosevelt Circulator,2002-03-01T00:00:00.000,145.2,0,0,3050
129,West Loop/South Loop,2002-03-01T00:00:00.000,744.5,0,0,15635
135,Clarendon/LaSalle Express,2002-03-01T00:00:00.000,3147,0,0,66087
136,Sheridan/LaSalle Express,2002-03-01T00:00:00.000,1989.8,0,0,41786
145,Wilson/Michigan Express,2002-03-01T00:00:00.000,8180.9,3288.2,1785.6,197167
146,Inner Drive/Michigan Express,2002-03-01T00:00:00.000,9469.8,5809.4,3489.5,245360
147,Outer Drive Express,2002-03-01T00:00:00.000,9199.8,5045.9,0,218425
151,Sheridan,2002-03-01T00:00:00.000,23211.8,13983.2,11480.7,614767
152,Addison,2002-03-01T00:00:00.000,10512.6,4156.8,2048,251789
155,Devon,2002-03-01T00:00:00.000,7206.1,5331.9,3928.9,197632
156,LaSalle,2002-03-01T00:00:00.000,8751,0,0,183771
157,Streeterville/Taylor,2002-03-01T00:00:00.000,3118.2,0,0,65482
168,UIC-Pilsen Express,2002-03-01T00:00:00.000,84.9,4.1,0,1804
169,69th-UPS Express,2002-03-01T00:00:00.000,449.4,64.7,0,9762
170,U. of Chicago/Midway,2002-03-01T00:00:00.000,388.3,0,0,8154
171,U. of Chicago/Hyde Park,2002-03-01T00:00:00.000,1027.7,326.8,367.6,25053
172,U. of Chicago/Kenwood,2002-03-01T00:00:00.000,1114.6,85.2,80.9,24157
173,U. of Chicago/Lakeview Express,2002-03-01T00:00:00.000,193.5,214.2,169.4,5981
201,Central/Ridge,2002-03-01T00:00:00.000,1286.9,697.6,230.1,31662
202,Main/Emerson,2002-03-01T00:00:00.000,430.4,0,0,9038
203,Ridge/Grant,2002-03-01T00:00:00.000,1607.8,0,0,33763
204,Dodge,2002-03-01T00:00:00.000,1417.4,0,0,29765
1,Indiana/Hyde Park,2002-04-01T00:00:00.000,7320,0,0,161041
2,Hyde Park Express,2002-04-01T00:00:00.000,1188.8,0,0,26153
3,King Drive,2002-04-01T00:00:00.000,22707.4,14673.6,8959.6,594095
4,Cottage Grove,2002-04-01T00:00:00.000,23434.4,16537.9,10883.1,625241
6,Jackson Park Express,2002-04-01T00:00:00.000,18999.8,13725.3,7527.9,503008
7,Harrison,2002-04-01T00:00:00.000,5531.3,0,0,121689
8,Halsted,2002-04-01T00:00:00.000,20385.9,13622.8,9248.5,539975
8A,South Halsted,2002-04-01T00:00:00.000,3218.9,3028.7,1612.2,89378
9,Ashland,2002-04-01T00:00:00.000,30623.7,23297.7,16132.8,831443
10,Museum of S & I,2002-04-01T00:00:00.000,0,763.5,371.2,4539
11,Lincoln/Sedgwick,2002-04-01T00:00:00.000,3471.1,2006.1,918.9,88065
12,Roosevelt,2002-04-01T00:00:00.000,10185.4,6602.9,4989,270446
14,Jeffery Express,2002-04-01T00:00:00.000,9009.6,0,0,198212
17,Westchester,2002-04-01T00:00:00.000,534.5,0,0,11760
18,16th/18th,2002-04-01T00:00:00.000,1532.2,772.7,542.9,38972
19,United Center Express,2002-04-01T00:00:00.000,380.9,390.9,281.3,3901
20,Madison,2002-04-01T00:00:00.000,23736.8,14087.1,8858.1,613991
21,Cermak,2002-04-01T00:00:00.000,7198.8,8480.1,4439.7,210053
X21,Cermak Express,2002-04-01T00:00:00.000,0,1285.6,1290,10302
